2020-03-22 20:57:08.592476	11254	-1.72
2020-03-23 01:40:33.611420	11254	7.22	14.63	21.06	-3.47	58.89	1037.19
2020-03-23 01:40:34.362435	506	11.41	18.85	33.34	-3.75	71.74	1032.18
2020-03-23 01:40:34.649133	8173	6.94	11.95	17.22	-3.73	58.71	1036.1
2020-03-23 01:40:34.945001	9965	9.96	14.3	20.31	-4.16	56.94	1036.38
2020-03-23 01:40:35.243764	11255	10.16	15.31	22.35	-3.47	55.15	1036.85
2020-03-23 01:40:35.537130	8170	10.11	21.61	31.84	-3.4	62.29	1036.29
2020-03-23 01:40:35.829998	2156	8.1	12.14	17.34	-3.96	56.48	1037.2
2020-03-23 01:40:36.120291	8172	7.47	13.61	20.31	-3.75	61.59	1034.61
2020-03-23 01:40:36.403706	8084	8.72	15.48	22.12	-4.28	61.78	1036.11
2020-03-23 02:00:36.843154	11254	7.21	14.27	20.55	-3.56	59.43	1037.18
2020-03-23 02:00:37.592643	506	11.41	19.06	33.58	-3.87	71.43	1032.18
2020-03-23 02:00:37.887633	8173	6.69	11.51	16.81	-3.85	59.03	1036.09
2020-03-23 02:00:38.174941	9965	9.74	13.9	19.65	-4.3	57.34	1036.36
2020-03-23 02:00:38.459214	11255	10.24	15.49	22.82	-3.59	55.49	1036.85
2020-03-23 02:00:38.752620	8170	9.74	21.02	30.64	-3.53	62.88	1036.28
2020-03-23 02:00:39.049261	2156	7.9	11.67	16.43	-4.11	56.79	1037.18
2020-03-23 02:00:39.332391	8172	7.16	12.91	19.46	-3.87	62.53	1034.61
2020-03-23 02:00:39.624057	8084	8.46	14.87	21.24	-4.38	61.98	1036.11
2020-03-23 02:20:40.053046	11254	7.06	13.99	20.23	-3.68	60.13	1037.19
2020-03-23 02:20:40.797531	506	11.37	19.12	33.54	-3.99	71.13	1032.2
2020-03-23 02:20:41.091163	8173	6.59	11.21	16.22	-3.96	59.36	1036.09
2020-03-23 02:20:41.372726	9965	9.65	13.79	19.55	-4.42	57.83	1036.36
2020-03-23 02:20:41.672768	11255	10.7	16.29	24.24	-3.69	55.87	1036.86
2020-03-23 02:20:41.957457	8170	9.38	19.9	28.95	-3.69	63.48	1036.32
2020-03-23 02:20:42.248446	2156	7.53	11.23	15.75	-4.21	57.29	1037.19
2020-03-23 02:20:42.537761	8172	6.98	12.29	18.35	-3.98	63.25	1034.62
2020-03-23 02:20:42.829377	8084	8.14	14.18	20.37	-4.51	62.63	1036.11
2020-03-23 02:40:43.209072	11254	6.8	13.12	18.99	-3.86	60.78	1037.22
2020-03-23 02:40:43.955053	506	11.24	18.86	33.32	-4.12	70.8	1032.21
2020-03-23 02:40:44.242170	8173	6.5	10.91	15.85	-4.09	59.67	1036.11
2020-03-23 02:40:44.529104	9965	9.5	13.6	19.29	-4.55	58.66	1036.38
2020-03-23 02:40:44.818163	11255	10.66	16.22	23.96	-3.81	56.24	1036.89
2020-03-23 02:40:45.112762	8170	8.85	18.61	26.91	-3.91	64.24	1036.4
2020-03-23 02:40:45.396067	2156	7.34	10.72	14.91	-4.25	57.61	1037.17
2020-03-23 02:40:45.692918	8172	6.79	11.94	17.58	-4.09	63.63	1034.65
2020-03-23 02:40:45.987660	8084	7.54	12.91	18.53	-4.67	63.44	1036.14
2020-03-23 03:00:46.427197	11254	6.5	12.54	17.98	-4.02	61.24	1037.29
2020-03-23 03:00:47.232657	506	11.05	18.5	32.86	-4.31	70.02	1032.21
2020-03-23 03:00:47.527541	8173	6.56	10.92	15.78	-4.29	60.25	1036.16
2020-03-23 03:00:47.817659	9965	9.42	13.54	19.36	-4.7	59.67	1036.44
2020-03-23 03:00:48.106098	11255	10.1	15.5	22.85	-3.99	56.91	1036.95
2020-03-23 03:00:48.408068	8170	9.25	18.78	27.47	-4.08	64.82	1036.46
2020-03-23 03:00:48.693025	2156	6.8	10.02	14.21	-4.4	58.18	1037.2
2020-03-23 03:00:48.984864	8172	6.37	11.36	16.5	-4.28	64.62	1034.7
2020-03-23 03:00:49.270932	8084	7.51	12.92	18.44	-4.76	64.12	1036.2
2020-03-23 03:20:49.680596	11254	6.46	12.33	17.64	-4.22	62.26	1037.39
2020-03-23 03:20:50.437426	506	10.82	18.01	32.17	-4.45	69.34	1032.2
2020-03-23 03:20:50.729949	8173	6.5	10.81	15.61	-4.47	60.91	1036.23
2020-03-23 03:20:51.016514	9965	9.67	13.94	19.94	-4.86	61.08	1036.54
2020-03-23 03:20:51.325007	11255	8.85	13.37	19.45	-4.19	57.57	1037.02
2020-03-23 03:20:51.616196	8170	8.36	17.18	24.93	-4.27	65.85	1036.55
2020-03-23 03:20:51.902047	2156	6.31	9.12	12.92	-4.6	58.67	1037.25
2020-03-23 03:20:52.192523	8172	5.96	10.66	15.59	-4.45	65.49	1034.76
2020-03-23 03:20:52.479668	8084	7.46	12.78	18.15	-4.93	65.14	1036.27
2020-03-23 03:40:52.803091	11254	6.4	12.21	17.3	-4.38	63.29	1037.46
2020-03-23 03:40:53.556930	506	10.48	17.26	30.62	-4.56	68.81	1032.21
2020-03-23 03:40:53.849055	8173	6.33	10.36	14.98	-4.64	61.57	1036.29
2020-03-23 03:40:54.137886	9965	9.71	13.87	19.88	-5.0	62.08	1036.62
2020-03-23 03:40:54.425451	11255	7.97	11.96	17.47	-4.39	58.22	1037.08
2020-03-23 03:40:54.719115	8170	7.59	15.41	22.39	-4.49	66.79	1036.63
2020-03-23 03:40:55.012141	2156	5.79	8.36	11.76	-4.86	59.31	1037.32
2020-03-23 03:40:55.305597	8172	5.71	10.06	14.84	-4.59	66.51	1034.83
2020-03-23 03:40:55.594590	8084	7.33	12.47	17.75	-5.1	66.1	1036.34
2020-03-23 04:00:56.017045	11254	6.44	12.14	17.22	-4.55	64.27	1037.53
2020-03-23 04:00:56.765370	506	10.02	16.53	29.26	-4.69	68.89	1032.24
2020-03-23 21:10:39.824477	11254	0	0	0	0	0	0
2020-03-23 21:10:39.829298	506	0	0	0	0	0	0
2020-03-23 21:10:39.846101	8173	0	0	0	0	0	0
2020-03-23 21:10:39.846776	9965	0	0	0	0	0	0
2020-03-23 21:10:39.847684	11255	0	0	0	0	0	0
2020-03-23 21:10:39.848221	8170	0	0	0	0	0	0
2020-03-23 21:10:39.848741	2156	0	0	0	0	0	0
2020-03-23 21:10:39.849316	8172	0	0	0	0	0	0
2020-03-23 21:10:39.849934	8084	0	0	0	0	0	0
2020-03-23 21:16:22.153580	11254	0	0	0	0	0	0
2020-03-23 21:16:22.159079	506	0	0	0	0	0	0
2020-03-23 21:16:22.161467	8173	0	0	0	0	0	0
2020-03-23 21:16:22.163419	9965	0	0	0	0	0	0
2020-03-23 21:16:22.166479	11255	0	0	0	0	0	0
2020-03-23 21:16:22.168700	8170	0	0	0	0	0	0
2020-03-23 21:16:22.171217	2156	0	0	0	0	0	0
2020-03-23 21:16:22.173331	8172	0	0	0	0	0	0
2020-03-23 21:16:22.175330	8084	0	0	0	0	0	0
2020-03-23 21:36:33.255138	11254	0	0	0	0	0	0
2020-03-23 21:36:33.256058	506	0	0	0	0	0	0
2020-03-23 21:36:33.256580	8173	0	0	0	0	0	0
2020-03-23 21:36:33.257051	9965	0	0	0	0	0	0
2020-03-23 21:36:33.257518	11255	0	0	0	0	0	0
2020-03-23 21:36:33.258124	8170	0	0	0	0	0	0
2020-03-23 21:36:33.258601	2156	0	0	0	0	0	0
2020-03-23 21:36:33.259068	8172	0	0	0	0	0	0
2020-03-23 21:36:33.259534	8084	0	0	0	0	0	0
2020-03-23 21:56:33.288140	11254	0	0	0	0	0	0
2020-03-23 21:56:33.289059	506	0	0	0	0	0	0
2020-03-23 21:56:33.289583	8173	0	0	0	0	0	0
2020-03-23 21:56:33.290053	9965	0	0	0	0	0	0
2020-03-23 21:56:33.290519	11255	0	0	0	0	0	0
2020-03-23 21:56:33.290984	8170	0	0	0	0	0	0
2020-03-23 21:56:33.291450	2156	0	0	0	0	0	0
2020-03-23 21:56:33.291917	8172	0	0	0	0	0	0
2020-03-23 21:56:33.292384	8084	0	0	0	0	0	0
2020-03-23 22:16:33.393046	11254	0	0	0	0	0	0
2020-03-23 22:16:33.393962	506	0	0	0	0	0	0
2020-03-23 22:16:33.394477	8173	0	0	0	0	0	0
2020-03-23 22:16:33.394947	9965	0	0	0	0	0	0
2020-03-23 22:16:33.395413	11255	0	0	0	0	0	0
2020-03-23 22:16:33.395880	8170	0	0	0	0	0	0
2020-03-23 22:16:33.396349	2156	0	0	0	0	0	0
2020-03-23 22:16:33.396816	8172	0	0	0	0	0	0
2020-03-23 22:16:33.397281	8084	0	0	0	0	0	0
2020-03-23 22:36:33.498135	11254	0	0	0	0	0	0
2020-03-23 22:36:33.499286	506	0	0	0	0	0	0
2020-03-23 22:36:33.499855	8173	0	0	0	0	0	0
2020-03-23 22:36:33.500325	9965	0	0	0	0	0	0
2020-03-23 22:36:33.500793	11255	0	0	0	0	0	0
2020-03-23 22:36:33.501273	8170	0	0	0	0	0	0
2020-03-23 22:36:33.501751	2156	0	0	0	0	0	0
2020-03-23 22:36:33.502217	8172	0	0	0	0	0	0
2020-03-23 22:36:33.502682	8084	0	0	0	0	0	0
2020-03-23 22:56:33.538157	11254	0	0	0	0	0	0
2020-03-23 22:56:33.539066	506	0	0	0	0	0	0
2020-03-23 22:56:33.539585	8173	0	0	0	0	0	0
2020-03-23 22:56:33.540054	9965	0	0	0	0	0	0
2020-03-23 22:56:33.540522	11255	0	0	0	0	0	0
2020-03-23 22:56:33.540988	8170	0	0	0	0	0	0
2020-03-23 22:56:33.541453	2156	0	0	0	0	0	0
2020-03-23 22:56:33.541919	8172	0	0	0	0	0	0
2020-03-23 22:56:33.542384	8084	0	0	0	0	0	0
2020-03-23 23:16:33.643070	11254	0	0	0	0	0	0
2020-03-23 23:16:33.644065	506	0	0	0	0	0	0
2020-03-23 23:16:33.644637	8173	0	0	0	0	0	0
2020-03-23 23:16:33.645112	9965	0	0	0	0	0	0
2020-03-23 23:16:33.645585	11255	0	0	0	0	0	0
2020-03-23 23:16:33.646052	8170	0	0	0	0	0	0
2020-03-23 23:16:33.646516	2156	0	0	0	0	0	0
2020-03-23 23:16:33.646979	8172	0	0	0	0	0	0
2020-03-23 23:16:33.647444	8084	0	0	0	0	0	0
2020-03-23 23:36:33.740710	11254	0	0	0	0	0	0
2020-03-23 23:36:33.741625	506	0	0	0	0	0	0
2020-03-23 23:36:33.742146	8173	0	0	0	0	0	0
2020-03-23 23:36:33.742618	9965	0	0	0	0	0	0
2020-03-23 23:36:33.743084	11255	0	0	0	0	0	0
2020-03-23 23:36:33.743548	8170	0	0	0	0	0	0
2020-03-23 23:36:33.744013	2156	0	0	0	0	0	0
2020-03-23 23:36:33.744482	8172	0	0	0	0	0	0
2020-03-23 23:36:33.744948	8084	0	0	0	0	0	0
2020-03-23 23:56:33.788233	11254	0	0	0	0	0	0
2020-03-23 23:56:33.789371	506	0	0	0	0	0	0
2020-03-23 23:56:33.789888	8173	0	0	0	0	0	0
2020-03-23 23:56:33.790356	9965	0	0	0	0	0	0
2020-03-23 23:56:33.790823	11255	0	0	0	0	0	0
2020-03-23 23:56:33.791290	8170	0	0	0	0	0	0
2020-03-23 23:56:33.791755	2156	0	0	0	0	0	0
2020-03-23 23:56:33.792300	8172	0	0	0	0	0	0
2020-03-23 23:56:33.792782	8084	0	0	0	0	0	0
2020-03-24 00:16:33.893554	11254	0	0	0	0	0	0
2020-03-24 00:16:33.894721	506	0	0	0	0	0	0
2020-03-24 00:16:33.895264	8173	0	0	0	0	0	0
2020-03-24 00:16:33.895733	9965	0	0	0	0	0	0
2020-03-24 00:16:33.896199	11255	0	0	0	0	0	0
2020-03-24 00:16:33.896668	8170	0	0	0	0	0	0
2020-03-24 00:16:33.897137	2156	0	0	0	0	0	0
2020-03-24 00:16:33.897602	8172	0	0	0	0	0	0
2020-03-24 00:16:33.898204	8084	0	0	0	0	0	0
2020-03-24 00:36:33.948240	11254	0	0	0	0	0	0
2020-03-24 00:36:33.949147	506	0	0	0	0	0	0
2020-03-24 00:36:33.949660	8173	0	0	0	0	0	0
2020-03-24 00:36:33.950128	9965	0	0	0	0	0	0
2020-03-24 00:36:33.950595	11255	0	0	0	0	0	0
2020-03-24 00:36:33.951063	8170	0	0	0	0	0	0
2020-03-24 00:36:33.951528	2156	0	0	0	0	0	0
2020-03-24 00:36:33.951993	8172	0	0	0	0	0	0
2020-03-24 00:36:33.952458	8084	0	0	0	0	0	0
2020-03-24 00:56:34.038142	11254	0	0	0	0	0	0
2020-03-24 00:56:34.039062	506	0	0	0	0	0	0
2020-03-24 00:56:34.039590	8173	0	0	0	0	0	0
2020-03-24 00:56:34.040061	9965	0	0	0	0	0	0
2020-03-24 00:56:34.040529	11255	0	0	0	0	0	0
2020-03-24 00:56:34.040996	8170	0	0	0	0	0	0
2020-03-24 00:56:34.041464	2156	0	0	0	0	0	0
2020-03-24 00:56:34.041932	8172	0	0	0	0	0	0
2020-03-24 00:56:34.042396	8084	0	0	0	0	0	0
2020-03-24 01:16:34.143056	11254	0	0	0	0	0	0
2020-03-24 01:16:34.143967	506	0	0	0	0	0	0
2020-03-24 01:16:34.144489	8173	0	0	0	0	0	0
2020-03-24 01:16:34.144961	9965	0	0	0	0	0	0
2020-03-24 01:16:34.145428	11255	0	0	0	0	0	0
2020-03-24 01:16:34.145896	8170	0	0	0	0	0	0
2020-03-24 01:16:34.146363	2156	0	0	0	0	0	0
2020-03-24 01:16:34.146828	8172	0	0	0	0	0	0
2020-03-24 01:16:34.147295	8084	0	0	0	0	0	0
2020-03-24 01:36:34.148000	11254	0	0	0	0	0	0
2020-03-24 01:36:34.148607	506	0	0	0	0	0	0
2020-03-24 01:36:34.148896	8173	0	0	0	0	0	0
2020-03-24 01:36:34.149135	9965	0	0	0	0	0	0
2020-03-24 01:36:34.149371	11255	0	0	0	0	0	0
2020-03-24 01:36:34.149605	8170	0	0	0	0	0	0
2020-03-24 01:36:34.149840	2156	0	0	0	0	0	0
2020-03-24 01:36:34.150075	8172	0	0	0	0	0	0
2020-03-24 01:36:34.150309	8084	0	0	0	0	0	0
2020-03-24 01:56:34.250892	11254	0	0	0	0	0	0
2020-03-24 01:56:34.252031	506	0	0	0	0	0	0
2020-03-24 01:56:34.252592	8173	0	0	0	0	0	0
2020-03-24 01:56:34.253063	9965	0	0	0	0	0	0
2020-03-24 01:56:34.253529	11255	0	0	0	0	0	0
2020-03-24 01:56:34.253994	8170	0	0	0	0	0	0
2020-03-24 01:56:34.254461	2156	0	0	0	0	0	0
2020-03-24 01:56:34.254928	8172	0	0	0	0	0	0
2020-03-24 01:56:34.255394	8084	0	0	0	0	0	0
2020-03-24 02:16:34.356176	11254	0	0	0	0	0	0
2020-03-24 02:16:34.357340	506	0	0	0	0	0	0
2020-03-24 02:16:34.358017	8173	0	0	0	0	0	0
2020-03-24 02:16:34.358525	9965	0	0	0	0	0	0
2020-03-24 02:16:34.358994	11255	0	0	0	0	0	0
2020-03-24 02:16:34.359463	8170	0	0	0	0	0	0
2020-03-24 02:16:34.359930	2156	0	0	0	0	0	0
2020-03-24 02:16:34.360398	8172	0	0	0	0	0	0
2020-03-24 02:16:34.360862	8084	0	0	0	0	0	0
2020-03-24 02:36:34.461605	11254	0	0	0	0	0	0
2020-03-24 02:36:34.462517	506	0	0	0	0	0	0
2020-03-24 02:36:34.463029	8173	0	0	0	0	0	0
2020-03-24 02:36:34.463500	9965	0	0	0	0	0	0
2020-03-24 02:36:34.463966	11255	0	0	0	0	0	0
2020-03-24 02:36:34.464433	8170	0	0	0	0	0	0
2020-03-24 02:36:34.464903	2156	0	0	0	0	0	0
2020-03-24 02:36:34.465371	8172	0	0	0	0	0	0
2020-03-24 02:36:34.465839	8084	0	0	0	0	0	0
2020-03-24 02:56:34.538146	11254	0	0	0	0	0	0
2020-03-24 02:56:34.539057	506	0	0	0	0	0	0
2020-03-24 02:56:34.539577	8173	0	0	0	0	0	0
2020-03-24 02:56:34.540047	9965	0	0	0	0	0	0
2020-03-24 02:56:34.540513	11255	0	0	0	0	0	0
2020-03-24 02:56:34.540977	8170	0	0	0	0	0	0
2020-03-24 02:56:34.541443	2156	0	0	0	0	0	0
2020-03-24 02:56:34.541911	8172	0	0	0	0	0	0
2020-03-24 02:56:34.542375	8084	0	0	0	0	0	0
2020-03-24 03:16:34.630491	11254	0	0	0	0	0	0
2020-03-24 03:16:34.631392	506	0	0	0	0	0	0
2020-03-24 03:16:34.631904	8173	0	0	0	0	0	0
2020-03-24 03:16:34.632373	9965	0	0	0	0	0	0
2020-03-24 03:16:34.632839	11255	0	0	0	0	0	0
2020-03-24 03:16:34.633309	8170	0	0	0	0	0	0
2020-03-24 03:16:34.633774	2156	0	0	0	0	0	0
2020-03-24 03:16:34.634240	8172	0	0	0	0	0	0
2020-03-24 03:16:34.634706	8084	0	0	0	0	0	0
2020-03-24 03:36:34.668359	11254	0	0	0	0	0	0
2020-03-24 03:36:34.669270	506	0	0	0	0	0	0
2020-03-24 03:36:34.669793	8173	0	0	0	0	0	0
2020-03-24 03:36:34.670263	9965	0	0	0	0	0	0
2020-03-24 03:36:34.670732	11255	0	0	0	0	0	0
2020-03-24 03:36:34.671197	8170	0	0	0	0	0	0
2020-03-24 03:36:34.671662	2156	0	0	0	0	0	0
2020-03-24 03:36:34.672127	8172	0	0	0	0	0	0
2020-03-24 03:36:34.672593	8084	0	0	0	0	0	0
2020-03-24 03:56:34.748229	11254	0	0	0	0	0	0
2020-03-24 03:56:34.749137	506	0	0	0	0	0	0
2020-03-24 03:56:34.749655	8173	0	0	0	0	0	0
2020-03-24 03:56:34.750130	9965	0	0	0	0	0	0
2020-03-24 03:56:34.750599	11255	0	0	0	0	0	0
2020-03-24 03:56:34.751065	8170	0	0	0	0	0	0
2020-03-24 03:56:34.751534	2156	0	0	0	0	0	0
2020-03-24 03:56:34.752002	8172	0	0	0	0	0	0
2020-03-24 03:56:34.752466	8084	0	0	0	0	0	0
2020-03-24 04:16:34.788222	11254	0	0	0	0	0	0
2020-03-24 04:16:34.789368	506	0	0	0	0	0	0
2020-03-24 04:16:34.789926	8173	0	0	0	0	0	0
2020-03-24 04:16:34.790397	9965	0	0	0	0	0	0
2020-03-24 04:16:34.790867	11255	0	0	0	0	0	0
2020-03-24 04:16:34.791333	8170	0	0	0	0	0	0
2020-03-24 04:16:34.791797	2156	0	0	0	0	0	0
2020-03-24 04:16:34.792265	8172	0	0	0	0	0	0
2020-03-24 04:16:34.792728	8084	0	0	0	0	0	0
2020-03-24 04:36:34.893417	11254	0	0	0	0	0	0
2020-03-24 04:36:34.894434	506	0	0	0	0	0	0
2020-03-24 04:36:34.894991	8173	0	0	0	0	0	0
2020-03-24 04:36:34.895470	9965	0	0	0	0	0	0
2020-03-24 04:36:34.895939	11255	0	0	0	0	0	0
2020-03-24 04:36:34.896404	8170	0	0	0	0	0	0
2020-03-24 04:36:34.896868	2156	0	0	0	0	0	0
2020-03-24 04:36:34.897333	8172	0	0	0	0	0	0
2020-03-24 04:36:34.897799	8084	0	0	0	0	0	0
2020-03-24 04:56:34.998710	11254	0	0	0	0	0	0
2020-03-24 04:56:34.999627	506	0	0	0	0	0	0
2020-03-24 04:56:35.000143	8173	0	0	0	0	0	0
2020-03-24 04:56:35.000614	9965	0	0	0	0	0	0
2020-03-24 04:56:35.001082	11255	0	0	0	0	0	0
2020-03-24 04:56:35.001549	8170	0	0	0	0	0	0
2020-03-24 04:56:35.002015	2156	0	0	0	0	0	0
2020-03-24 04:56:35.002484	8172	0	0	0	0	0	0
2020-03-24 04:56:35.002949	8084	0	0	0	0	0	0
2020-03-24 05:16:35.038155	11254	0	0	0	0	0	0
2020-03-24 05:16:35.039068	506	0	0	0	0	0	0
2020-03-24 05:16:35.039654	8173	0	0	0	0	0	0
2020-03-24 05:16:35.040172	9965	0	0	0	0	0	0
2020-03-24 05:16:35.040654	11255	0	0	0	0	0	0
2020-03-24 05:16:35.041131	8170	0	0	0	0	0	0
2020-03-24 05:16:35.041607	2156	0	0	0	0	0	0
2020-03-24 05:16:35.042084	8172	0	0	0	0	0	0
2020-03-24 05:16:35.042560	8084	0	0	0	0	0	0
2020-03-24 05:36:35.143253	11254	0	0	0	0	0	0
2020-03-24 05:36:35.144172	506	0	0	0	0	0	0
2020-03-24 05:36:35.144701	8173	0	0	0	0	0	0
2020-03-24 05:36:35.145172	9965	0	0	0	0	0	0
2020-03-24 05:36:35.145639	11255	0	0	0	0	0	0
2020-03-24 05:36:35.146105	8170	0	0	0	0	0	0
2020-03-24 05:36:35.146572	2156	0	0	0	0	0	0
2020-03-24 05:36:35.147038	8172	0	0	0	0	0	0
2020-03-24 05:36:35.147504	8084	0	0	0	0	0	0
2020-03-24 05:56:35.248302	11254	0	0	0	0	0	0
2020-03-24 05:56:35.249215	506	0	0	0	0	0	0
2020-03-24 05:56:35.249739	8173	0	0	0	0	0	0
2020-03-24 05:56:35.250207	9965	0	0	0	0	0	0
2020-03-24 05:56:35.250675	11255	0	0	0	0	0	0
2020-03-24 05:56:35.251144	8170	0	0	0	0	0	0
2020-03-24 05:56:35.251611	2156	0	0	0	0	0	0
2020-03-24 05:56:35.252076	8172	0	0	0	0	0	0
2020-03-24 05:56:35.252545	8084	0	0	0	0	0	0
2020-03-24 06:16:35.288131	11254	0	0	0	0	0	0
2020-03-24 06:16:35.289051	506	0	0	0	0	0	0
2020-03-24 06:16:35.289572	8173	0	0	0	0	0	0
2020-03-24 06:16:35.290042	9965	0	0	0	0	0	0
2020-03-24 06:16:35.290508	11255	0	0	0	0	0	0
2020-03-24 06:16:35.290977	8170	0	0	0	0	0	0
2020-03-24 06:16:35.291444	2156	0	0	0	0	0	0
2020-03-24 06:16:35.291911	8172	0	0	0	0	0	0
2020-03-24 06:16:35.292375	8084	0	0	0	0	0	0
2020-03-24 06:36:35.393157	11254	0	0	0	0	0	0
2020-03-24 06:36:35.394169	506	0	0	0	0	0	0
2020-03-24 06:36:35.394690	8173	0	0	0	0	0	0
2020-03-24 06:36:35.395159	9965	0	0	0	0	0	0
2020-03-24 06:36:35.395627	11255	0	0	0	0	0	0
2020-03-24 06:36:35.396092	8170	0	0	0	0	0	0
2020-03-24 06:36:35.396559	2156	0	0	0	0	0	0
2020-03-24 06:36:35.397025	8172	0	0	0	0	0	0
2020-03-24 06:36:35.397490	8084	0	0	0	0	0	0
2020-03-24 06:56:35.498398	11254	0	0	0	0	0	0
2020-03-24 06:56:35.499386	506	0	0	0	0	0	0
2020-03-24 06:56:35.499914	8173	0	0	0	0	0	0
2020-03-24 06:56:35.500455	9965	0	0	0	0	0	0
2020-03-24 06:56:35.500922	11255	0	0	0	0	0	0
